,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
24,"Tim Allen, Elizabeth Mitchell, Eric Lloyd, Judge Reinhold",4 wins & 9 nominations.,"$84,438,648",USA,20 Nov 2007,Michael Lembeck,,"Adventure, Comedy, Family",English,32,"Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from taking over Christmas.",https://ia.media-imdb.com/images/M/MV5BMTI4ODQ4MzgzMl5BMl5BanBnXkFtZTcwODc5NTUzMQ@@._V1_SX300.jpg,Buena Vista,G,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",03 Nov 2006,True,97 min,The Santa Clause 3: The Escape Clause,movie,http://www.santaclause3.com,"Ed Decter, John J. Strauss, Leo Benvenuti (characters), Steve Rudnick (characters)",2006,tt0452681,4.7,"26,252"
25,"Julia Roberts, Steve Buscemi, John Cleese, Oprah Winfrey",9 wins & 11 nominations.,"$82,100,000","USA, Germany, Australia",03 Apr 2007,Gary Winick,,"Comedy, Family, Fantasy",English,68,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.",https://ia.media-imdb.com/images/M/MV5BMTQ5MTUzMTAzMl5BMl5BanBnXkFtZTcwNTE0NTcyMw@@._V1_SX300.jpg,Paramount Pictures,G,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",15 Dec 2006,True,97 min,Charlotte's Web,movie,http://www.charlotteswebmovie.com/,"Susannah Grant (screenplay), Karey Kirkpatrick (screenplay), Earl Hamner Jr. (film story), E.B. White (book)",2006,tt0413895,6.3,"31,248"
26,"Steve Martin, Kevin Kline, Jean Reno, Emily Mortimer",1 win & 8 nominations.,"$82,226,474","USA, Czech Republic",13 Jun 2006,Shawn Levy,,"Adventure, Comedy, Crime",English,38,Bumbling Inspector Clouseau must solve the murder of a famous soccer coach and find out who stole the infamous Pink Panther diamond.,https://ia.media-imdb.com/images/M/MV5BNGI2MjVlNzEtZDg1ZS00MGU1LWFhNTQtNzMwZDViOWRkNzhkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,MGM/Columbia,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",10 Feb 2006,True,93 min,The Pink Panther,movie,http://www.sonypictures.com/movies/thepinkpanther/,"Len Blum (screenplay), Steve Martin (screenplay), Len Blum (story), Michael Saltzman (story), Maurice Richlin (characters), Blake Edwards (characters)",2006,tt0383216,5.6,"71,797"
27,"Paul Walker, Bruce Greenwood, Moon Bloodgood, Wendy Crewson",2 wins & 2 nominations.,"$81,593,527",USA,20 Jun 2006,Frank Marshall,,"Adventure, Drama, Family",English,64,Brutal cold forces two Antarctic explorers to leave their team of sled dogs behind as they fend for their survival.,https://ia.media-imdb.com/images/M/MV5BMjExMjAwNzE0N15BMl5BanBnXkFtZTYwMDY4NDk2._V1_SX300.jpg,Buena Vista Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",17 Feb 2006,True,120 min,Eight Below,movie,http://www.8belowmovie.com,"David DiGilio (screenplay), Toshirô Ishidô (film Nankyoku Monogatari), Koreyoshi Kurahara (film Nankyoku Monogatari), Tatsuo Nogami (film Nankyoku Monogatari), Susumu Saji (film Nankyoku Monogatari)",2006,tt0397313,7.3,"53,887"
28,"Tobin Bell, Shawnee Smith, Angus Macfadyen, Bahar Soomekh",1 win & 5 nominations.,"$80,200,000","USA, Canada",23 Jan 2007,Darren Lynn Bousman,,"Horror, Mystery, Thriller",English,48,Jigsaw abducts a doctor in order to keep himself alive while he watches his new apprentice put an unlucky citizen named Jeff through a brutal test.,https://ia.media-imdb.com/images/M/MV5BNWVjMzgwMTctZmZjNC00ZmE0LThiNTUtYzkyM2RkYWIzY2Y2XkEyXkFqcGdeQXVyNjEyNDAyMzI@._V1_SX300.jpg,Lionsgate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",27 Oct 2006,True,108 min,Saw III,movie,http://www.saw3.com/,"Leigh Whannell (story), James Wan (story), Leigh Whannell (screenplay)",2006,tt0489270,6.2,"158,780"
29,"Jack Black, Ana de la Reguera, Héctor Jiménez, Darius Rose",1 win & 11 nominations.,"$80,200,000","Germany, USA",24 Oct 2006,Jared Hess,,"Comedy, Family, Sport","English, Spanish",52,"Berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a Luchador (Mexican wrestler).",https://ia.media-imdb.com/images/M/MV5BN2ZkNDgxMjMtZmRiYS00MzFkLTk5ZjgtZDJkZWMzYmUxYjg4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Paramount Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",16 Jun 2006,True,92 min,Nacho Libre,movie,http://www.nacholibre.com/,"Jared Hess, Jerusha Hess, Mike White",2006,tt0457510,5.7,"72,228"
30,"Owen Wilson, Kate Hudson, Matt Dillon, Michael Douglas",2 wins & 2 nominations.,"$75,604,320",USA,21 Nov 2006,"Anthony Russo, Joe Russo",,"Comedy, Romance",English,46,"A best man (Wilson) stays on as a houseguest with the newlyweds, much to the couple's annoyance.",https://ia.media-imdb.com/images/M/MV5BMTUxOTg0MzczOV5BMl5BanBnXkFtZTcwODk1MTQzMQ@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",14 Jul 2006,True,110 min,"You, Me and Dupree",movie,http://www.youmeanddupree.com/,Michael LeSieur,2006,tt0463034,5.6,"72,576"
31,"Ed Speleers, Jeremy Irons, Sienna Guillory, Robert Carlyle",1 win & 6 nominations.,N/A,"USA, UK, Hungary",23 May 2006,Stefen Fangmeier,,"Action, Adventure, Family",English,38,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzMyMGI1N2UtNzc5YS00OGNkLTg1OTktMTNkMmY2Zjk1NTQxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,N/A,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Metacritic', 'Value': '38/100'}]",15 Dec 2006,True,104 min,Eragon,movie,N/A,"Peter Buchman (screenplay), Christopher Paolini (novel)",2006,tt0449010,5.1,"113,697"
32,"Ryan Newman, Steve Buscemi, Mitchel Musso, Catherine O'Hara",Nominated for 1 Oscar. Another 4 wins & 22 nominations.,"$73,661,010",USA,24 Oct 2006,Gil Kenan,,"Animation, Adventure, Comedy",English,68,"Three teens discover that their neighbor's house is really a living, breathing, scary monster.",https://ia.media-imdb.com/images/M/MV5BMTIzNjE1NDg1N15BMl5BanBnXkFtZTcwOTg2NTMzMQ@@._V1_SX300.jpg,Sony Pictures Releasing,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",21 Jul 2006,True,91 min,Monster House,movie,http://www.monsterhouse-movie.com/,"Dan Harmon (screenplay), Rob Schrab (screenplay), Pamela Pettler (screenplay), Dan Harmon (story), Rob Schrab (story)",2006,tt0385880,6.6,"83,229"
33,"Kevin James, Courteney Cox, Sam Elliott, Danny Glover",3 nominations.,"$72,601,713","Germany, USA, Netherlands",12 Dec 2006,Steve Oedekerk,,"Animation, Comedy, Family",English,42,"When the farmer's away, all the animals play, and sing, and dance. Eventually, though, someone has to step in and run things, a responsibility that ends up going to Otis, a carefree cow.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NDE0ODYyNF5BMl5BanBnXkFtZTcwNjQ3NzAzMQ@@._V1_SX300.jpg,Paramount Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",04 Aug 2006,True,90 min,Barnyard,movie,http://www.barnyardmovie.com/,Steve Oedekerk,2006,tt0414853,5.6,"23,242"
34,"Robin Williams, Cheryl Hines, Joanna 'JoJo' Levesque, Josh Hutcherson",1 win & 2 nominations.,"$71,402,035","UK, Germany, USA",15 Aug 2006,Barry Sonnenfeld,,"Adventure, Comedy, Family",English,33,"Bob Munro and his dysfunctional family rent an RV for a road trip to the Colorado Rockies, where they ultimately have to contend with a bizarre community of campers.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDgxNDE2NDU3MV5BMl5BanBnXkFtZTcwMzA2ODQzMQ@@._V1_SX300.jpg,Columbia Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",28 Apr 2006,True,99 min,RV,movie,http://www.sonypictures.com/movies/rv/,Geoff Rodkey,2006,tt0449089,5.5,"50,069"
35,"Nicolas Cage, Maria Bello, Connor Paolo, Anthony Piccininni",4 wins & 8 nominations.,"$70,236,496",USA,29 Jan 2007,Oliver Stone,,"Drama, History, Thriller",English,66,Two Port Authority police officers become trapped under the rubble of the World Trade Center.,https://ia.media-imdb.com/images/M/MV5BMTIxMzE5ODEwOV5BMl5BanBnXkFtZTcwMzM3MzIzMQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",09 Aug 2006,True,129 min,World Trade Center,movie,http://www.wtcmovie.com/,"Andrea Berloff, John McLoughlin (true story), Donna McLoughlin (true story), William Jimeno (true story), Allison Jimeno (true story)",2006,tt0469641,6.0,"71,710"
36,"Sylvester Stallone, Burt Young, Antonio Tarver, Geraldine Hughes",3 nominations.,"$70,147,850",USA,20 Mar 2007,Sylvester Stallone,,"Drama, Sport","English, Spanish",63,"Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight; against the reigning heavyweight champ Mason 'The Line' Dixon.",https://ia.media-imdb.com/images/M/MV5BNWIyNmQyNjctYmVmMS00MGI4LWIxMmUtNjA0ODYzOTA0Yjk0L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,MGM,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",20 Dec 2006,True,102 min,Rocky Balboa,movie,http://www.rocky.com/,"Sylvester Stallone, Sylvester Stallone (characters)",2006,tt0479143,7.2,"179,064"
37,"Martin Lawrence, Nia Long, Emily Procter, Zachary Levi",1 win & 5 nominations.,"$70,121,252",USA,09 May 2006,John Whitesell,,"Comedy, Crime",English,34,An FBI agent reprises his disguise as a corpulent old lady and takes a job as a nanny in a crime suspect's house.,https://ia.media-imdb.com/images/M/MV5BZjZmYTQ3OTktODkzYy00YmQxLTgxMjEtY2ZkZDY4MDYzNDNmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",27 Jan 2006,True,99 min,Big Momma's House 2,movie,http://www.bigmommashouse2.com/,"Don Rhymer, Darryl Quarles (characters)",2006,tt0421729,4.7,"35,774"
38,,,,,,,Error getting data.,,,,,,,,,,False,,,,,,,,,
39,"Channing Tatum, Jenna Dewan Tatum, Damaine Radcliff, De'Shawn Washington",1 win & 3 nominations.,"$65,269,010",USA,19 Dec 2006,Anne Fletcher,,"Crime, Drama, Music",English,48,"Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMDM5Mjc1Nl5BMl5BanBnXkFtZTcwMDkyODQzMQ@@._V1_SX300.jpg,Buena Vista,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",11 Aug 2006,True,104 min,Step Up,movie,http://myspace.com/stepupmovie,"Duane Adler (screenplay), Melissa Rosenberg (screenplay), Duane Adler (story)",2006,tt0462590,6.5,"99,604"
40,"Hugh Jackman, Kate Winslet, Ian McKellen, Jean Reno",Nominated for 1 BAFTA Film Award. Another 6 wins & 13 nominations.,"$64,459,316","UK, USA",20 Feb 2007,"David Bowers, Sam Fell",,"Animation, Adventure, Comedy",English,74,"The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.",https://ia.media-imdb.com/images/M/MV5BMTI1MzE1MDk2N15BMl5BanBnXkFtZTYwMjEwMzI3._V1_SX300.jpg,Paramount,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",03 Nov 2006,True,85 min,Flushed Away,movie,http://www.flushedaway.com/,"Dick Clement (screenplay by), Ian La Frenais (screenplay by), Christopher Lloyd (screenplay by), Joe Keenan (screenplay by), William Davies (screenplay by), Sam Fell (story by), Peter Lord (story by), Dick Clement (story by), Ian La Frenais (story by)",2006,tt0424095,6.6,"95,146"
41,"Denzel Washington, Paula Patton, Val Kilmer, Jim Caviezel",1 win & 5 nominations.,"$63,944,632","USA, UK",23 Apr 2007,Tony Scott,,"Action, Crime, Sci-Fi",English,59,"After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.",https://ia.media-imdb.com/images/M/MV5BMzEwNTAwNjEwMV5BMl5BanBnXkFtZTYwMzgzMjA3._V1_SX300.jpg,Buena Vista,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",22 Nov 2006,True,126 min,Deja Vu,movie,http://dejavu.movies.com,"Bill Marsilii, Terry Rossio",2006,tt0453467,7.0,"263,277"
42,"Colin Farrell, Jamie Foxx, Li Gong, Naomie Harris",1 win & 9 nominations.,"$63,400,000","USA, Germany, Paraguay, Uruguay",05 Dec 2006,Michael Mann,,"Action, Crime, Thriller","English, Spanish",65,"Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined.",https://ia.media-imdb.com/images/M/MV5BMTM4MDQ5MTkxMV5BMl5BanBnXkFtZTcwMTU4MzUzMQ@@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",28 Jul 2006,True,134 min,Miami Vice,movie,http://www.miamivice.com/main.html,"Michael Mann, Anthony Yerkovich (TV series)",2006,tt0430357,6.0,"99,025"
43,"Tyler Perry, Blair Underwood, Lynn Whitfield, Boris Kodjoe",7 nominations.,"$63,200,000",USA,27 Jun 2006,Tyler Perry,,"Comedy, Drama, Romance","English, Spanish",45,"While planning her family reunion, a pistol-packing grandma must contend with the other dramas on her plate, including the runaway who has been placed under her care, and her love-troubled nieces.",https://ia.media-imdb.com/images/M/MV5BMjAwODQxOTI4NV5BMl5BanBnXkFtZTYwNzkwNzY3._V1_SX300.jpg,Lionsgate,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",24 Feb 2006,True,107 min,Madea's Family Reunion,movie,http://www.madeasfamilyreunionmovie.com/index_flash.php,"Tyler Perry, Tyler Perry (play)",2006,tt0455612,5.1,"9,626"
44,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black",2 wins & 7 nominations.,"$63,224,849",USA,13 Mar 2007,Nancy Meyers,,"Comedy, Romance",English,52,"Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.",https://ia.media-imdb.com/images/M/MV5BMTI1MDk4MzA2OF5BMl5BanBnXkFtZTYwMjQ3NDc3._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",08 Dec 2006,True,138 min,The Holiday,movie,http://www.sonypictures.com/movies/theholiday/index.html,Nancy Meyers,2006,tt0457939,6.9,"205,645"
45,"Lucas Black, Damien Marzette, Trula M. Marcus, Zachery Ty Bryan",1 win & 4 nominations.,"$62,500,000","USA, Germany",26 Sep 2006,Justin Lin,,"Action, Crime, Thriller","English, Japanese",45,A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.,https://ia.media-imdb.com/images/M/MV5BMTQ2NTMxODEyNV5BMl5BanBnXkFtZTcwMDgxMjA0MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",16 Jun 2006,True,104 min,The Fast and the Furious: Tokyo Drift,movie,http://www.thefastandthefurious3.com/main.html,Chris Morgan,2006,tt0463985,6.0,"205,820"
46,"Kate Beckinsale, Scott Speedman, Tony Curran, Derek Jacobi",2 wins & 6 nominations.,"$62,318,875","USA, Canada, Hungary",06 Jun 2006,Len Wiseman,,"Action, Adventure, Fantasy","English, French, Hungarian",36,"Picking up directly from the previous film, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them.",https://ia.media-imdb.com/images/M/MV5BMjEzNDY1OTQwOV5BMl5BanBnXkFtZTcwNjcxMTIzMw@@._V1_SX300.jpg,Sony/Screen Gems,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",20 Jan 2006,True,106 min,Underworld: Evolution,movie,http://www.sonypictures.com/movies/underworldevolution/,"Danny McBride (screenplay), Len Wiseman (story), Danny McBride (story), Kevin Grevioux (characters), Len Wiseman (characters), Danny McBride (characters)",2006,tt0401855,6.7,"172,861"
47,"Tim Allen, Kristin Davis, Zena Grey, Spencer Breslin",2 wins & 5 nominations.,"$61,039,681",USA,01 Aug 2006,Brian Robbins,,"Comedy, Family, Fantasy",English,43,A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NzM0OTE1N15BMl5BanBnXkFtZTcwMjQ0NjIzMQ@@._V1_SX300.jpg,Buena Vista,PG,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",10 Mar 2006,True,98 min,The Shaggy Dog,movie,http://www.disney.com/shaggydog,"Cormac Wibberley (screenplay), Marianne Wibberley (screenplay), Geoff Rodkey (screenplay), Jack Amiel (screenplay), Michael Begler (screenplay), Bill Walsh (earlier screenplay ""The Shaggy Dog""), Lillie Hayward (earlier screenplay ""The Shaggy Dog""), Don Tait (earlier screenplay ""The Shaggy D.A."")",2006,tt0393735,4.4,"16,163"
48,"Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss",Nominated for 1 Oscar. Another 6 nominations.,"$60,600,000",USA,22 Aug 2006,Wolfgang Petersen,,"Action, Adventure, Drama","English, Spanish",50,"On New Year's Eve, the luxury ocean liner Poseidon capsizes after being swamped by a rogue wave. The survivors are left to fight for their lives as they attempt to escape the sinking ship.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTMwODM2Nl5BMl5BanBnXkFtZTYwMDY5NjU3._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",12 May 2006,True,98 min,Poseidon,movie,http://poseidonmovie.warnerbros.com/,"Mark Protosevich (screenplay), Paul Gallico (novel)",2006,tt0409182,5.6,"87,917"
49,"Matt Damon, Angelina Jolie, Alec Baldwin, Tammy Blanchard",Nominated for 1 Oscar. Another 2 wins & 11 nominations.,"$59,839,040",USA,03 Apr 2007,Robert De Niro,,"Drama, History, Thriller","English, Spanish, Russian, German, Lingala",61,The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MjExMzA1Nl5BMl5BanBnXkFtZTgwMzIxNzQxMTE@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",22 Dec 2006,True,167 min,The Good Shepherd,movie,http://www.thegoodshepherdmovie.com/,Eric Roth,2006,tt0343737,6.7,"91,331"
50,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin",Won 2 Oscars. Another 68 wins & 107 nominations.,"$59,831,476",USA,19 Dec 2006,"Jonathan Dayton, Valerie Faris",,"Comedy, Drama",English,80,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,https://ia.media-imdb.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_SX300.jpg,Fox Searchlight,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",18 Aug 2006,True,101 min,Little Miss Sunshine,movie,http://www2.foxsearchlight.com/littlemisssunshine/,Michael Arndt,2006,tt0449059,7.8,"390,243"
51,"Marlon Wayans, Shawn Wayans, Kerry Washington, John Witherspoon",5 wins & 15 nominations.,"$58,255,287","USA, Canada",07 Nov 2006,Keenen Ivory Wayans,,"Comedy, Crime","English, Estonian",26,A wannabe dad mistakes a vertically challenged criminal on the lam as his newly adopted son.,https://ia.media-imdb.com/images/M/MV5BMTI0NTA3MjI3NV5BMl5BanBnXkFtZTcwNTI1ODYzMQ@@._V1_SX300.jpg,Sony Pictures Releasing,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",14 Jul 2006,True,98 min,Littleman,movie,http://www.littleman-movie.com,"Keenen Ivory Wayans, Shawn Wayans, Marlon Wayans",2006,tt0430304,4.3,"43,419"
52,"Frank Welker, Will Ferrell, Shane Baumel, Timyra-Joi Beatty",1 nomination.,"$58,300,000","USA, Germany",26 Sep 2006,Matthew O'Callaghan,,"Animation, Adventure, Comedy",English,62,"The Man in the Yellow Hat is an oddball museum employee who looks after his pet monkey, an inquisitive and wonderful creature whose enthusiasm often gets the best of him.",https://ia.media-imdb.com/images/M/MV5BMTIzODQ4ODI0Nl5BMl5BanBnXkFtZTcwNTMyMDIzMQ@@._V1_SX300.jpg,Universal Pictures,G,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",10 Feb 2006,True,87 min,Curious George,movie,http://www.curiousgeorgemovie.com/,"Ken Kaufman (screenplay), Ken Kaufman (story), Mike Werb (story), Margret Rey (books), H.A. Rey (books)",2006,tt0381971,6.5,"13,814"
53,"Mark Wahlberg, Greg Kinnear, Elizabeth Banks, Kevin Conway",2 nominations.,"$57,789,574",USA,19 Dec 2006,Ericson Core,,"Biography, Drama, Sport",English,63,"Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976.",https://ia.media-imdb.com/images/M/MV5BMjA1NjI2ODA5MF5BMl5BanBnXkFtZTcwNjMyMTMzMQ@@._V1_SX300.jpg,Buena Vista,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",25 Aug 2006,True,105 min,Invincible,movie,http://www.invincible.movies.com,Brad Gann,2006,tt0445990,7.1,"57,322"
